DATE,SERIES,OPEN,HIGH,LOW,"PREV. CLOSE",LTP,CLOSE,VWAP,"52W H","52W L",VOLUME,VALUE,"NO. OF  TRADES"
24-Jan-2023,EQ,879.00,881.70,868.00,871.70,871.95,870.75,873.20,958.20,642.15,11504090,"10,04,54,11,021.55",242240
23-Jan-2023,EQ,882.00,883.30,864.60,870.35,869.60,871.70,873.36,958.20,642.15,16882379,"14,74,44,34,016.05",330840
20-Jan-2023,EQ,873.50,876.50,865.55,866.15,871.65,870.35,870.69,958.20,642.15,8127162,"7,07,62,27,350.10",164516
19-Jan-2023,EQ,868.00,870.55,862.00,869.50,865.10,866.15,865.90,958.20,642.15,6694679,"5,79,68,99,732.40",147146
18-Jan-2023,EQ,864.45,872.00,858.65,865.15,870.25,869.50,866.74,958.20,642.15,11313898,"9,80,62,32,660.85",211640
17-Jan-2023,EQ,866.95,867.95,858.10,865.25,867.00,865.15,863.24,958.20,642.15,12624859,"10,89,82,50,398.60",196226
16-Jan-2023,EQ,877.25,877.45,861.05,873.45,865.00,865.25,868.11,958.20,642.15,8319812,"7,22,25,29,787.90",159291
13-Jan-2023,EQ,864.70,874.90,858.30,860.65,871.00,873.45,866.61,958.20,642.15,11223103,"9,72,60,68,090.25",225250
12-Jan-2023,EQ,865.50,869.35,854.95,866.30,862.75,860.65,859.42,958.20,642.15,16659001,"14,31,71,57,904.20",259039
11-Jan-2023,EQ,862.90,870.85,854.85,861.35,864.80,866.30,864.28,958.20,642.15,15558460,"13,44,69,33,979.35",197478
10-Jan-2023,EQ,875.40,878.40,856.60,873.35,862.95,861.35,864.58,958.20,642.15,13470142,"11,64,60,33,495.35",215543
09-Jan-2023,EQ,874.25,878.75,862.30,870.10,872.60,873.35,871.82,958.20,642.15,16811853,"14,65,69,50,878.55",327857
06-Jan-2023,EQ,878.95,878.95,860.50,879.15,870.50,870.10,867.75,958.20,642.15,14804613,"12,84,67,29,988.40",348623
05-Jan-2023,EQ,900.90,903.00,872.00,899.10,878.70,879.15,882.76,958.20,642.15,16547196,"14,60,72,51,958.95",315266
04-Jan-2023,EQ,899.00,907.90,894.80,901.35,897.65,899.10,900.40,958.20,642.15,12454582,"11,21,40,98,871.85",190863
03-Jan-2023,EQ,898.50,905.95,896.75,902.45,902.25,901.35,901.33,958.20,642.15,5846855,"5,26,99,63,293.45",143214
02-Jan-2023,EQ,894.00,907.00,894.00,890.85,902.90,902.45,902.29,958.20,642.15,4315403,"3,89,37,36,998.30",111275
30-Dec-2022,EQ,908.50,908.50,888.55,908.05,892.95,890.85,895.26,958.20,642.15,9688527,"8,67,37,18,142.55",171992
29-Dec-2022,EQ,897.90,923.35,889.35,898.95,908.00,908.05,901.32,958.20,642.15,11994220,"10,81,06,76,472.85",185537
28-Dec-2022,EQ,896.00,903.95,895.80,900.65,898.55,898.95,900.03,958.20,642.15,8980300,"8,08,24,99,124.05",172803
27-Dec-2022,EQ,897.70,902.75,888.20,893.20,902.40,900.65,894.77,958.20,642.15,4994381,"4,46,88,25,838.65",140858
26-Dec-2022,EQ,881.10,897.00,875.25,878.90,893.50,893.20,886.90,958.20,642.15,6943159,"6,15,78,93,509.20",164660
23-Dec-2022,EQ,883.05,889.65,875.30,890.65,877.60,878.90,882.07,958.20,642.15,11059215,"9,75,49,83,095.10",212266
22-Dec-2022,EQ,900.50,903.85,886.35,892.25,890.40,890.65,891.61,958.20,642.15,9788367,"8,72,73,87,624.60",193085
21-Dec-2022,EQ,910.25,915.85,887.00,909.70,893.60,892.25,899.25,958.20,642.15,11341147,"10,19,85,07,174.85",204493
20-Dec-2022,EQ,906.00,912.45,895.70,906.45,910.30,909.70,902.50,958.20,642.15,6384331,"5,76,18,75,439.25",170377
19-Dec-2022,EQ,908.00,910.60,901.15,902.00,906.95,906.45,905.59,958.20,642.15,7015083,"6,35,28,14,383.75",171206
16-Dec-2022,EQ,905.50,913.70,899.65,908.80,904.80,902.00,904.37,958.20,642.15,9157260,"8,28,15,55,244.65",164054
15-Dec-2022,EQ,916.00,919.90,905.00,921.75,905.75,908.80,915.06,958.20,642.15,8929748,"8,17,12,68,105.35",223689
14-Dec-2022,EQ,936.00,936.05,920.00,932.95,921.00,921.75,926.88,958.20,642.15,12319827,"11,41,89,77,888.25",251119
13-Dec-2022,EQ,929.50,935.90,927.80,930.30,932.65,932.95,932.16,958.20,642.15,10415140,"9,70,85,26,755.65",214803
12-Dec-2022,EQ,925.05,933.90,925.05,929.90,931.45,930.30,929.49,958.20,642.15,8493863,"7,89,49,65,642.05",186060
09-Dec-2022,EQ,932.00,934.80,925.05,931.90,930.25,929.90,929.77,958.20,642.15,9575331,"8,90,28,41,019.45",198805
08-Dec-2022,EQ,925.00,933.55,923.80,922.15,933.20,931.90,928.62,958.20,642.15,10136870,"9,41,32,60,723.95",230964
07-Dec-2022,EQ,922.00,933.20,920.65,922.65,923.00,922.15,925.10,958.20,642.15,15675663,"14,50,15,90,969.30",293451
06-Dec-2022,EQ,925.00,929.75,920.20,933.60,922.30,922.65,923.50,958.20,642.15,18220912,"16,82,69,84,129.25",297290
05-Dec-2022,EQ,937.00,937.00,928.40,930.60,933.90,933.60,932.34,958.20,642.15,10984608,"10,24,14,03,399.55",252201
02-Dec-2022,EQ,928.25,934.50,926.10,940.20,929.00,930.60,929.76,958.20,642.15,14228874,"13,22,93,70,582.80",285525
01-Dec-2022,EQ,956.00,957.00,936.25,952.90,939.45,940.20,943.02,958.20,642.15,15920653,"15,01,35,57,080.95",357956
30-Nov-2022,EQ,948.05,958.20,941.00,946.75,952.50,952.90,949.62,958.20,642.15,20858573,"19,80,77,99,762.10",280362
29-Nov-2022,EQ,933.55,949.90,933.55,937.40,946.85,946.75,947.15,949.90,642.15,13096845,"12,40,46,81,919.65",244003
28-Nov-2022,EQ,924.00,943.80,923.95,930.30,936.25,937.40,937.26,943.80,642.15,9381474,"8,79,28,94,852.00",176335
25-Nov-2022,EQ,940.30,942.90,927.50,938.85,930.00,930.30,933.39,943.25,642.15,9815055,"9,16,12,51,493.10",135171
24-Nov-2022,EQ,927.55,940.65,927.55,927.45,939.00,938.85,934.54,943.25,642.15,10844395,"10,13,45,61,085.30",164966
23-Nov-2022,EQ,927.00,931.85,923.70,923.70,926.50,927.45,927.21,943.25,642.15,10959704,"10,16,19,73,011.95",145719
22-Nov-2022,EQ,923.75,926.50,920.40,921.40,922.65,923.70,924.17,943.25,642.15,11256509,"10,40,29,63,206.05",173058
21-Nov-2022,EQ,914.05,924.80,914.05,920.35,921.00,921.40,921.41,943.25,642.15,9245704,"8,51,90,92,468.35",161261
18-Nov-2022,EQ,919.80,922.00,910.55,919.80,921.00,920.35,915.43,943.25,642.15,10874061,"9,95,44,73,141.40",227721
17-Nov-2022,EQ,913.00,922.30,910.35,913.60,919.00,919.80,919.26,943.25,642.15,12584194,"11,56,81,99,753.85",181213
16-Nov-2022,EQ,912.55,918.10,908.10,911.70,912.75,913.60,912.91,943.25,642.15,13008311,"11,87,54,76,243.80",189926
15-Nov-2022,EQ,900.55,913.65,898.80,894.95,913.20,911.70,907.00,943.25,642.15,15176911,"13,76,54,21,493.50",217251
14-Nov-2022,EQ,905.00,906.55,891.25,906.55,894.10,894.95,895.92,943.25,642.15,12641308,"11,32,55,65,904.75",258453
11-Nov-2022,EQ,925.90,928.00,903.50,910.70,907.35,906.55,911.75,943.25,642.15,17921457,"16,33,98,58,260.10",258767
10-Nov-2022,EQ,907.55,912.95,903.95,910.50,910.00,910.70,908.10,943.25,642.15,10009741,"9,08,98,81,670.65",191241
09-Nov-2022,EQ,920.00,921.90,905.75,917.50,907.45,910.50,911.38,943.25,642.15,11590409,"10,56,32,12,738.35",175038
07-Nov-2022,EQ,910.25,920.10,903.45,905.30,917.30,917.50,911.72,943.25,642.15,11100219,"10,12,02,50,714.55",162745
04-Nov-2022,EQ,906.30,913.40,900.20,908.65,907.10,905.30,905.98,943.25,642.15,7099336,"6,43,18,50,112.45",139696
03-Nov-2022,EQ,901.05,913.85,897.05,904.70,909.00,908.65,906.69,943.25,642.15,9022366,"8,18,04,80,595.10",182971
02-Nov-2022,EQ,920.60,920.75,902.35,908.60,904.00,904.70,907.25,943.25,642.15,7690974,"6,97,76,21,950.40",109846
01-Nov-2022,EQ,921.00,921.00,899.55,908.70,908.25,908.60,908.90,943.25,642.15,9823761,"8,92,87,68,972.20",164172
31-Oct-2022,EQ,912.60,917.05,904.60,907.85,908.75,908.70,908.96,943.25,642.15,9000840,"8,18,14,33,290.85",133238
28-Oct-2022,EQ,918.00,927.50,901.00,924.40,909.25,907.85,909.80,943.25,642.15,9854094,"8,96,52,14,205.10",202171
27-Oct-2022,EQ,926.05,933.70,920.25,925.05,924.00,924.40,926.31,943.25,642.15,16080842,"14,89,58,63,319.95",255886
25-Oct-2022,EQ,942.05,943.25,922.95,926.30,924.00,925.05,931.85,943.25,642.15,15838120,"14,75,86,88,905.35",249408
24-Oct-2022,EQ,925.00,933.50,917.60,907.15,933.25,926.30,924.36,936.65,642.15,4390050,"4,05,79,80,845.85",71954
21-Oct-2022,EQ,888.00,910.00,885.70,888.65,909.80,907.15,902.83,936.65,642.15,17022807,"15,36,87,60,177.85",227093
20-Oct-2022,EQ,889.70,893.30,880.10,892.10,891.50,888.65,885.65,936.65,642.15,8107159,"7,18,01,42,054.15",160085
19-Oct-2022,EQ,900.05,900.65,885.55,896.90,891.15,892.10,892.22,936.65,642.15,5529462,"4,93,35,22,965.65",114646
18-Oct-2022,EQ,896.05,900.70,891.15,885.20,896.40,896.90,895.57,936.65,642.15,8097552,"7,25,19,49,045.75",143886
17-Oct-2022,EQ,872.00,887.50,868.55,870.25,886.50,885.20,881.18,936.65,642.15,8936947,"7,87,50,66,442.95",170160
14-Oct-2022,EQ,883.80,883.80,868.55,853.60,872.00,870.25,872.33,936.65,642.15,8199540,"7,15,27,30,568.25",142205
13-Oct-2022,EQ,862.35,865.45,850.50,868.35,854.00,853.60,858.89,936.65,642.15,11563124,"9,93,14,65,584.75",140406
12-Oct-2022,EQ,867.95,871.70,861.50,870.60,867.85,868.35,865.03,936.65,642.15,14557532,"12,59,27,10,781.60",193111
11-Oct-2022,EQ,883.25,883.25,865.45,881.75,866.55,870.60,875.95,936.65,642.15,11130051,"9,74,93,41,477.60",161261
10-Oct-2022,EQ,872.00,889.80,870.70,882.55,881.80,881.75,880.14,936.65,642.15,7357588,"6,47,56,91,854.35",138552
07-Oct-2022,EQ,877.20,884.50,872.80,885.45,883.25,882.55,878.09,936.65,642.15,9705750,"8,52,25,16,082.95",152298
06-Oct-2022,EQ,873.05,891.70,873.05,867.65,885.40,885.45,884.75,936.65,642.15,12116698,"10,72,02,89,234.00",231402
04-Oct-2022,EQ,865.00,872.65,860.10,848.35,868.00,867.65,867.99,936.65,642.15,8975095,"7,79,02,75,639.05",150804
03-Oct-2022,EQ,859.70,860.95,845.70,862.00,846.45,848.35,851.72,936.65,642.15,8232026,"7,01,14,16,757.00",170509
30-Sep-2022,EQ,843.90,867.05,837.50,843.90,866.80,862.00,855.84,936.65,642.15,13175031,"11,27,57,79,669.25",245257
29-Sep-2022,EQ,858.00,861.60,841.10,849.50,844.00,843.90,847.83,936.65,642.15,13803629,"11,70,31,34,585.85",287382
28-Sep-2022,EQ,844.00,863.25,844.00,852.55,848.90,849.50,854.48,936.65,642.15,11411458,"9,75,08,26,226.65",185710
27-Sep-2022,EQ,864.95,874.85,848.60,861.05,858.00,852.55,857.64,936.65,642.15,12493809,"10,71,51,53,529.50",214752
26-Sep-2022,EQ,870.00,877.90,859.20,882.25,861.00,861.05,866.07,936.65,642.15,14208640,"12,30,56,37,953.95",327078
23-Sep-2022,EQ,901.70,904.90,878.75,903.40,883.90,882.25,888.24,936.65,642.15,15927517,"14,14,74,16,773.20",256991
22-Sep-2022,EQ,906.00,911.70,895.30,915.25,902.75,903.40,904.27,936.65,642.15,11125669,"10,06,05,77,917.60",168936
21-Sep-2022,EQ,912.00,917.00,905.65,916.75,916.75,915.25,913.17,936.65,642.15,8917640,"8,14,33,09,882.25",133616
20-Sep-2022,EQ,909.20,922.50,907.35,899.20,916.10,916.75,918.54,936.65,642.15,12090663,"11,10,57,92,368.85",190619
19-Sep-2022,EQ,904.95,912.50,895.35,909.10,902.00,899.20,903.11,936.65,642.15,11235656,"10,14,70,48,716.25",187181
16-Sep-2022,EQ,914.90,917.60,905.20,917.60,911.35,909.10,910.26,936.65,642.15,11966860,"10,89,29,64,390.55",199108
15-Sep-2022,EQ,920.00,936.65,915.75,918.10,917.00,917.60,923.17,936.65,642.15,16253099,"15,00,43,84,616.20",312531
14-Sep-2022,EQ,898.25,922.25,898.05,910.00,919.00,918.10,915.39,922.25,642.15,14712947,"13,46,80,57,510.15",228766
13-Sep-2022,EQ,913.95,913.95,905.30,907.20,909.20,910.00,908.67,913.95,642.15,10400475,"9,45,06,45,891.55",143712
12-Sep-2022,EQ,905.05,908.90,902.80,901.25,907.00,907.20,905.92,911.95,642.15,6016978,"5,45,09,05,106.00",185502
09-Sep-2022,EQ,910.15,911.95,897.70,898.80,901.75,901.25,903.27,911.95,642.15,9936230,"8,97,50,58,998.30",229382
08-Sep-2022,EQ,885.50,900.80,885.50,876.20,899.60,898.80,896.74,900.80,642.15,12163106,"10,90,71,79,000.60",195229
07-Sep-2022,EQ,878.55,882.65,872.50,883.65,876.90,876.20,876.73,890.75,642.15,8814960,"7,72,83,34,707.35",156786
06-Sep-2022,EQ,882.50,889.95,878.10,882.45,884.00,883.65,885.28,890.75,642.15,9879326,"8,74,59,70,096.60",138740
05-Sep-2022,EQ,871.55,885.90,871.55,872.40,881.25,882.45,882.67,890.75,642.15,8744999,"7,71,89,12,945.40",166896
02-Sep-2022,EQ,874.10,881.30,867.00,874.35,871.50,872.40,873.53,890.75,642.15,8401284,"7,33,87,54,903.55",133746
01-Sep-2022,EQ,863.00,885.70,863.00,887.30,875.45,874.35,875.85,890.75,642.15,15877583,"13,90,63,46,391.00",365650
30-Aug-2022,EQ,860.50,890.75,859.10,855.85,889.00,887.30,878.34,890.75,642.15,12544701,"11,01,85,00,867.85",196584
29-Aug-2022,EQ,850.05,861.00,847.00,870.85,858.35,855.85,856.05,887.65,642.15,7755134,"6,63,87,82,713.60",191595
26-Aug-2022,EQ,874.15,877.50,867.30,872.35,872.35,870.85,871.73,887.65,642.15,5976725,"5,21,00,61,333.95",116572
25-Aug-2022,EQ,873.30,881.45,866.70,873.30,868.65,872.35,876.91,887.65,642.15,9827829,"8,61,80,92,128.15",186684
24-Aug-2022,EQ,857.05,875.35,857.05,863.90,873.05,873.30,868.06,887.65,642.15,10494109,"9,10,95,16,505.20",198776
23-Aug-2022,EQ,845.35,868.00,842.80,852.25,867.05,863.90,855.38,887.65,642.15,13254855,"11,33,79,41,282.35",268301
22-Aug-2022,EQ,865.55,867.40,849.60,870.40,854.00,852.25,854.90,887.65,642.15,13848023,"11,83,87,05,024.65",319703
19-Aug-2022,EQ,885.00,886.90,864.30,885.10,868.00,870.40,872.65,887.65,642.15,10787199,"9,41,34,02,164.05",173808
18-Aug-2022,EQ,880.55,887.65,875.05,883.25,886.20,885.10,880.18,887.65,642.15,13137856,"11,56,37,37,457.55",183462
17-Aug-2022,EQ,881.80,885.50,878.40,879.25,882.60,883.25,881.12,885.50,642.15,9058040,"7,98,12,56,354.65",188417
16-Aug-2022,EQ,881.45,884.50,876.40,874.40,881.15,879.25,879.32,884.50,642.15,13804836,"12,13,88,46,388.80",246867
12-Aug-2022,EQ,863.95,877.25,858.50,859.70,876.85,874.40,867.38,877.25,642.15,10792853,"9,36,15,37,720.35",230632
11-Aug-2022,EQ,860.05,866.50,858.10,848.75,859.80,859.70,863.17,867.00,642.15,22787391,"19,66,93,32,999.55",221299
10-Aug-2022,EQ,842.15,853.00,842.15,836.95,849.15,848.75,849.24,867.00,642.15,23658553,"20,09,17,83,366.75",221875
08-Aug-2022,EQ,836.60,842.30,831.15,838.20,837.20,836.95,836.46,867.00,642.15,12142951,"10,15,71,38,986.25",141151
05-Aug-2022,EQ,823.10,840.90,823.10,820.25,837.00,838.20,834.94,867.00,642.15,16056522,"13,40,62,18,176.65",197153
04-Aug-2022,EQ,824.00,829.95,808.35,824.80,818.90,820.25,819.09,867.00,642.15,11113742,"9,10,31,24,551.80",221570
03-Aug-2022,EQ,817.75,828.00,811.55,817.75,826.95,824.80,818.65,867.00,642.15,11073975,"9,06,56,94,975.80",189053
02-Aug-2022,EQ,820.00,822.00,812.20,823.40,814.80,817.75,817.32,867.00,642.15,11106772,"9,07,78,14,094.15",209129
01-Aug-2022,EQ,820.70,825.00,817.30,818.60,824.45,823.40,822.56,867.00,642.15,7974903,"6,55,98,54,903.40",143635
29-Jul-2022,EQ,820.65,823.40,808.00,814.60,818.70,818.60,815.68,867.00,642.15,11095993,"9,05,07,71,454.20",180910
28-Jul-2022,EQ,806.95,815.50,805.30,800.50,813.05,814.60,810.70,867.00,642.15,11124518,"9,01,86,72,407.00",234427
27-Jul-2022,EQ,795.00,803.80,794.65,796.30,800.50,800.50,800.02,867.00,642.15,9536564,"7,62,94,29,245.85",156226
26-Jul-2022,EQ,801.60,802.80,791.65,800.90,795.90,796.30,797.45,867.00,642.15,7374145,"5,88,04,94,834.70",155059
25-Jul-2022,EQ,803.00,817.80,797.10,800.05,800.00,800.90,805.25,867.00,642.15,21034148,"16,93,78,19,655.65",284955
22-Jul-2022,EQ,789.10,803.90,789.10,786.00,799.60,800.05,797.68,867.00,639.10,12267898,"9,78,59,03,281.00",243865
21-Jul-2022,EQ,784.90,788.95,780.10,783.10,785.05,786.00,785.55,867.00,639.10,8312338,"6,52,97,66,850.90",178974
20-Jul-2022,EQ,789.50,789.55,780.30,780.65,781.25,783.10,784.92,867.00,639.10,8152179,"6,39,88,31,064.95",177137
19-Jul-2022,EQ,767.80,782.00,767.15,772.00,779.50,780.65,775.91,867.00,639.10,12825591,"9,95,14,47,327.70",167734
18-Jul-2022,EQ,759.25,773.15,757.85,751.20,772.00,772.00,766.17,867.00,639.10,8045363,"6,16,41,24,843.05",168195
15-Jul-2022,EQ,753.25,759.00,744.20,752.40,751.55,751.20,749.10,867.00,639.10,6358018,"4,76,27,65,419.20",86230
14-Jul-2022,EQ,750.00,759.50,748.80,753.20,749.55,752.40,752.71,867.00,639.10,7044542,"5,30,25,06,198.75",115464
13-Jul-2022,EQ,764.75,764.75,749.90,759.90,753.20,753.20,757.28,867.00,639.10,8674121,"6,56,87,57,637.50",117989
12-Jul-2022,EQ,765.35,767.45,757.70,769.50,759.00,759.90,762.47,867.00,639.10,10219829,"7,79,23,57,201.55",175502
11-Jul-2022,EQ,755.00,771.55,755.00,755.70,769.55,769.50,764.57,867.00,639.10,12440573,"9,51,16,97,762.55",168953
08-Jul-2022,EQ,751.30,757.50,744.55,742.00,756.25,755.70,751.53,867.00,633.80,9797700,"7,36,32,22,598.45",174920
07-Jul-2022,EQ,735.95,744.00,733.00,725.95,741.30,742.00,738.05,867.00,633.80,10374018,"7,65,65,76,843.90",166184
06-Jul-2022,EQ,723.00,731.90,722.00,719.45,727.40,725.95,726.69,867.00,633.80,12163533,"8,83,91,20,914.00",286323
05-Jul-2022,EQ,723.05,732.15,718.10,720.10,718.10,719.45,726.29,867.00,633.80,11460367,"8,32,36,07,106.80",182824
04-Jul-2022,EQ,704.85,721.10,704.85,703.90,720.55,720.10,714.38,867.00,633.80,8303732,"5,93,20,02,858.20",197203
01-Jul-2022,EQ,703.45,706.75,694.10,707.20,706.00,703.90,700.56,867.00,629.80,9884899,"6,92,49,52,031.05",180274
30-Jun-2022,EQ,702.75,711.90,701.20,702.75,706.20,707.20,707.62,867.00,629.80,11970404,"8,47,05,49,046.80",169767
29-Jun-2022,EQ,704.95,706.70,700.95,710.30,702.50,702.75,703.50,867.00,629.80,9570557,"6,73,29,09,412.95",157875
28-Jun-2022,EQ,711.05,717.30,707.00,717.35,712.00,710.30,711.76,867.00,629.80,8339931,"5,93,59,90,106.75",158748
27-Jun-2022,EQ,728.85,728.85,716.10,713.45,718.25,717.35,720.12,867.00,629.80,8285225,"5,96,63,57,490.30",136976
24-Jun-2022,EQ,710.90,715.25,706.55,699.15,714.25,713.45,711.44,867.00,616.25,10856736,"7,72,39,25,004.00",151815
23-Jun-2022,EQ,690.20,706.00,687.00,686.60,699.95,699.15,699.36,867.00,616.25,14960412,"10,46,26,47,701.30",198477
22-Jun-2022,EQ,694.25,698.90,685.10,696.10,687.20,686.60,690.30,867.00,616.25,6838249,"4,72,04,21,863.45",116347
21-Jun-2022,EQ,690.55,708.00,688.60,685.95,695.50,696.10,698.88,867.00,616.25,13319648,"9,30,88,06,644.95",212532
20-Jun-2022,EQ,686.00,687.80,677.60,686.85,685.70,685.95,683.78,867.00,616.25,10981042,"7,50,85,95,408.60",145020
17-Jun-2022,EQ,671.25,692.65,669.95,678.50,689.00,686.85,682.87,867.00,616.25,16335613,"11,15,50,53,062.50",230515
16-Jun-2022,EQ,700.00,700.05,676.30,687.25,678.00,678.50,688.36,867.00,616.25,13237239,"9,11,19,65,722.85",183912
15-Jun-2022,EQ,687.50,696.35,686.10,685.50,688.00,687.25,691.05,867.00,616.25,9199591,"6,35,73,44,112.65",137784
14-Jun-2022,EQ,682.40,694.65,680.65,688.00,684.95,685.50,688.18,867.00,616.25,13348598,"9,18,62,13,617.45",222689
13-Jun-2022,EQ,702.25,702.30,682.10,720.00,688.00,688.00,688.30,867.00,616.25,16622521,"11,44,13,47,875.85",333111
10-Jun-2022,EQ,724.75,728.30,718.00,732.75,720.20,720.00,722.41,867.00,616.25,7990818,"5,77,26,16,113.00",146181
09-Jun-2022,EQ,725.00,734.10,722.15,729.50,732.25,732.75,728.70,867.00,616.25,7444368,"5,42,46,87,221.10",115608
08-Jun-2022,EQ,736.60,741.00,726.45,735.25,727.70,729.50,733.36,867.00,616.25,9369224,"6,87,10,44,601.80",150198
07-Jun-2022,EQ,741.00,742.95,732.35,746.75,735.00,735.25,737.02,867.00,616.25,9938912,"7,32,51,40,864.70",126022
06-Jun-2022,EQ,740.20,750.95,739.60,744.30,746.75,746.75,746.90,867.00,616.25,9107831,"6,80,26,72,801.90",128668
03-Jun-2022,EQ,756.15,757.00,741.20,749.75,744.95,744.30,750.04,867.00,616.25,8563791,"6,42,32,25,748.15",112182
02-Jun-2022,EQ,751.05,751.75,743.20,752.65,750.90,749.75,747.47,867.00,616.25,10949759,"8,18,46,21,800.05",142491
01-Jun-2022,EQ,748.00,755.60,744.20,752.85,752.95,752.65,751.00,867.00,616.25,10102092,"7,58,66,55,389.80",181213
31-May-2022,EQ,741.00,756.70,740.50,748.50,748.50,752.85,752.17,867.00,616.25,20272212,"15,24,81,88,599.70",150537
30-May-2022,EQ,748.75,751.95,744.30,739.80,749.50,748.50,748.50,867.00,616.25,7628515,"5,70,99,09,173.20",145824
27-May-2022,EQ,733.55,741.20,731.25,728.50,740.00,739.80,737.09,867.00,616.25,8110620,"5,97,82,79,333.55",139564
26-May-2022,EQ,723.00,733.00,715.45,713.35,732.00,728.50,722.78,867.00,616.25,14028733,"10,13,97,35,434.95",190588
25-May-2022,EQ,712.05,720.85,711.60,708.15,714.30,713.35,716.18,867.00,616.25,10457589,"7,48,95,65,195.70",160029
24-May-2022,EQ,711.05,717.35,706.05,711.05,708.75,708.15,711.23,867.00,616.25,13779981,"9,80,07,95,238.35",138256
23-May-2022,EQ,709.55,725.95,707.45,709.55,709.00,711.05,718.01,867.00,616.25,17438451,"12,52,09,25,059.45",174401
20-May-2022,EQ,694.80,711.90,693.70,690.30,710.00,709.55,705.43,867.00,601.20,11695528,"8,25,03,82,525.50",166487
19-May-2022,EQ,693.10,698.70,685.60,707.35,690.40,690.30,692.41,867.00,601.20,16661023,"11,53,61,84,441.05",208897
18-May-2022,EQ,712.35,717.00,706.10,710.00,708.35,707.35,711.44,867.00,601.20,11835013,"8,41,99,51,402.20",191768
17-May-2022,EQ,686.10,712.00,685.15,683.00,711.65,710.00,703.33,867.00,601.20,12765052,"8,97,80,26,583.05",240721
16-May-2022,EQ,676.70,690.95,675.75,677.35,683.30,683.00,684.29,867.00,601.20,9025623,"6,17,61,85,167.95",129681
13-May-2022,EQ,702.40,702.40,675.00,695.80,676.40,677.35,689.67,867.00,591.10,15717043,"10,83,95,06,087.30",312889
12-May-2022,EQ,707.55,710.70,693.30,714.20,696.00,695.80,701.29,867.00,591.10,16685166,"11,70,11,40,985.75",302970
11-May-2022,EQ,718.00,719.80,707.15,711.30,716.70,714.20,714.34,867.00,591.10,13516852,"9,65,56,84,320.15",237100
10-May-2022,EQ,705.00,720.00,705.00,710.35,709.40,711.30,711.23,867.00,591.10,12797419,"9,10,18,62,375.05",226554
09-May-2022,EQ,705.30,720.00,704.45,719.25,711.10,710.35,712.39,867.00,591.10,13055889,"9,30,08,41,142.30",184930
06-May-2022,EQ,716.25,723.00,710.30,728.80,721.00,719.25,716.39,867.00,584.70,12455025,"8,92,26,16,152.35",338768
05-May-2022,EQ,730.80,743.00,726.50,724.25,727.20,728.80,734.16,867.00,584.70,9121547,"6,69,67,03,759.80",227919
04-May-2022,EQ,746.20,747.00,721.15,741.00,726.00,724.25,734.19,867.00,584.70,12212165,"8,96,60,40,565.40",288430
02-May-2022,EQ,732.00,743.80,731.10,743.30,741.05,741.00,738.77,867.00,584.70,10903446,"8,05,51,14,368.75",236797
29-Apr-2022,EQ,750.10,759.95,740.10,747.15,743.05,743.30,751.78,867.00,584.70,19560317,"14,70,50,99,372.55",278705
28-Apr-2022,EQ,739.10,751.90,734.65,736.70,747.50,747.15,743.82,867.00,584.70,18649559,"13,87,18,52,697.90",214320
27-Apr-2022,EQ,749.00,750.00,732.55,753.75,736.80,736.70,739.22,867.00,584.70,21441480,"15,85,00,02,613.00",361066
26-Apr-2022,EQ,768.00,768.55,751.65,752.20,753.65,753.75,757.66,867.00,584.70,18727514,"14,18,90,39,414.35",322505
25-Apr-2022,EQ,747.65,762.20,744.00,747.65,754.95,752.20,755.81,867.00,584.70,35417460,"26,76,87,51,127.25",462108
22-Apr-2022,EQ,757.00,758.85,745.90,762.35,747.00,747.65,751.55,867.00,534.40,14411607,"10,83,10,59,862.80",242371
21-Apr-2022,EQ,759.05,764.20,751.20,755.55,763.65,762.35,759.27,867.00,534.40,8953098,"6,79,77,95,739.10",149668
20-Apr-2022,EQ,766.80,770.00,753.80,766.30,756.70,755.55,760.35,867.00,534.40,15984202,"12,15,35,12,822.65",260447
19-Apr-2022,EQ,761.80,777.90,757.00,757.80,759.85,766.30,769.60,867.00,534.40,31088359,"23,92,55,07,986.90",279125
18-Apr-2022,EQ,751.00,762.90,749.20,762.25,759.00,757.80,756.10,867.00,534.40,17651530,"13,34,63,74,641.85",327929
13-Apr-2022,EQ,769.60,772.55,760.70,763.85,761.55,762.25,766.95,867.00,531.15,16119956,"12,36,32,41,052.60",246413
12-Apr-2022,EQ,757.00,768.90,750.25,759.60,764.00,763.85,759.11,867.00,531.15,14020000,"10,64,26,68,401.30",311639
11-Apr-2022,EQ,752.30,765.45,751.65,754.30,760.50,759.60,760.61,867.00,531.15,13216391,"10,05,25,25,613.20",214119
08-Apr-2022,EQ,749.85,756.00,743.60,748.55,754.30,754.30,751.07,867.00,531.15,15480705,"11,62,71,36,097.60",244539
07-Apr-2022,EQ,737.10,757.80,737.10,741.60,748.90,748.55,749.80,867.00,531.15,15087175,"11,31,22,89,247.20",277671
06-Apr-2022,EQ,732.30,744.90,732.10,741.80,739.55,741.60,739.21,867.00,531.15,13518142,"9,99,26,82,773.20",199736
05-Apr-2022,EQ,746.80,755.45,738.00,746.60,739.25,741.80,747.59,867.00,531.15,12290391,"9,18,81,25,354.45",215134
